Grid file 100x100 dx=1.0 dy=1.0 x0=0.0 y0=0.0
3
map_1_struct
map_2_struct
map_4_struct
-0.385516	0.341332	1.51108
-0.749501	-0.838872	1.91321
-1.11742	-1.34202	2.45314
-1.18334	-1.1292	2.1808
0.175235	0.744171	2.17254
-0.310708	0.0593736	2.02342
-0.53471	-0.599067	0.778948
0.29137	0.373562	0.185145
0.704421	1.40994	0.311068
0.703758	1.82746	1.96316
0.269773	1.74523	1.15765
0.267791	1.80224	0.8687
-0.0164597	1.12605	1.87742
0.276955	0.983045	0.16904
0.0266214	0.285044	1.1203
0.507175	0.499673	0.89055
0.977052	0.796841	0.058699
0.437315	0.308849	1.12445
-0.0701465	-0.121186	0.231237
-0.443979	-0.282857	0.395421
-0.172895	0.215399	2.2431
0.0314653	0.315055	2.22542
0.64828	0.98594	2.53633
0.833998	1.16629	2.29243
0.325834	0.251041	2.27187
-0.70543	-0.998291	1.01007
-1.35551	-1.88985	2.27065
-1.19265	-1.01561	2.121
-0.892944	-0.992947	1.24738
-0.908463	-1.08048	2.78789
-0.468475	-0.800561	2.09738
-0.834012	-0.982444	1.30746
-0.087257	0.365705	2.26889
0.268167	1.36469	2.51546
0.110121	1.1477	1.13554
0.0292845	1.04926	1.36625
-0.140669	0.48166	0.334644
0.697174	0.625212	1.06391
0.4024	-0.196922	0.30274
0.796418	-0.022143	1.90013
1.1825	0.425626	1.0068
1.03449	0.265096	2.01643
1.11893	0.181397	0.128994
0.781267	1.04435	0.0562835
-0.314099	0.594061	0.186515
-0.112321	1.11885	0.17567
0.0493743	1.20802	0.218281
0.040915	1.40003	1.04406
0.668712	2.18135	2.00357
-0.154997	0.811362	0.373513
-0.896021	-0.375094	0.00346418
-1.0189	-0.759553	0
-0.654113	-0.28303	0.117151
-0.15393	0.493671	0.0829034
0.11829	0.751554	0.324713
-0.048709	0.0255047	0.894532
-0.452768	-0.52591	0.741331
-0.445942	-0.23605	0.191118
-0.0244996	0.249791	0.321612
-0.370036	0.0303682	0.985086
0.0395205	0.646549	0.107294
-0.104225	0.0416828	0.121578
0.232892	0.728226	0.073884
-0.0677584	0.37381	0
-0.296959	-0.140745	0
0.0442006	0.108122	0
-0.517868	-0.2011	0
-0.310368	0.196835	0
0.543636	1.12184	0.00739047
0.203785	-0.0405248	0
0.388945	-0.0690222	0.133156
0.202872	0.117666	0.241733
-0.549002	-0.664683	0.297038
-0.0710475	-0.191009	0.0297855
-0.306678	-0.327289	0.0217625
-0.259979	0.13188	0.176458
-0.294742	0.370537	0.250075
-0.788462	-1.12064	0.209635
-0.748056	-1.62794	0.380259
-0.666651	-1.23723	0.0570465
-0.431094	-0.575058	0.221835
0.279534	0.518649	0.102455
-0.185207	-0.0576366	0.234165
-0.00487477	-0.0815749	0.0291558
-0.424616	-0.550652	1.068
-0.0594625	-0.506954	0.231105
-0.252382	-0.963047	1.18084
-0.518301	-1.31182	1.09442
-0.672328	-1.44107	2.30321
-0.939299	-1.27775	0.919383
-0.928354	-0.730344	1.07007
-0.568442	-0.410156	0.439967
-0.436197	-0.0511543	2.44675
0.24224	1.06123	2.10259
0.303716	0.766354	2.73862
-0.371947	-0.278904	2.25321
0.750617	1.07234	2.64149
0.229971	0.576587	2.30639
-0.45794	0.204846	0.943382
-0.803568	-0.00047506	1.18125
-1.44923	-0.988687	1.07514
-0.786651	-0.743978	2.43904
-0.533246	-0.348058	2.2993
-0.92877	-0.0606921	2.54484
-0.885901	-0.210202	2.38119
-0.900899	-0.369845	0.302046
-0.450134	0.0050146	0.157702
-0.0261367	0.836206	1.08924
0.0868813	1.16039	1.42966
0.570671	2.07252	1.08578
0.206005	1.37931	1.09782
0.15808	1.52988	2.48028
-0.191629	0.907483	1.112
-0.721412	-0.272303	1.15679
0.169537	0.390898	1.05634
0.409113	0.313016	0.388205
0.636237	0.379363	0.107981
0.1249	-0.0800994	0.0296152
0.339209	0.32813	1.42315
-0.231299	0.267126	2.39416
-0.298459	0.159157	1.02289
0.128478	0.926663	2.26262
-0.0999803	0.599092	1.99061
-0.00884807	0.0649225	2.21879
0.447148	-0.0833366	1.40949
0.4052	-0.976077	2.14431
0.173951	-0.351592	2.47156
-0.825295	-0.786533	1.92339
-0.851573	-0.674899	2.69781
-1.0605	-0.908211	2.50776
-0.777259	-0.786534	2.64683
-0.883595	-0.518539	2.44944
0.395687	1.30799	2.40801
0.193661	1.30071	2.33662
-0.405964	0.721195	2.28751
-0.170034	0.575386	0.121751
-0.373636	0.0672506	0.765449
0.161852	0.0279836	0.23979
0.331556	-0.22084	2.17983
0.7124	0.0169902	0.149862
1.22778	0.39378	0.269732
1.21408	0.155003	0.0511306
2.35107	1.86958	0.134623
1.94241	2.05333	0.153948
1.07383	1.58406	0.0573951
1.02373	1.74298	0.116504
0.659973	1.76872	0.963372
0.456913	2.05945	2.25131
0.214736	1.0532	2.31712
0.481292	0.451578	0.0206841
-0.120257	-0.565731	0.0160586
0.0316162	-0.315016	0.221431
-0.402061	-0.171992	0.0271915
0.0429503	0.978911	0.0763547
0.00284973	0.323192	0.155738
0.254082	0.123401	1.02453
0.227108	0.475075	0.311999
-0.0742936	0.543482	0.142313
-0.718142	-0.139176	0.143779
0.157127	0.63304	0.0839559
0.243462	0.684229	0.391001
0.508806	0.936967	0.210739
0.496174	0.859981	0.0092397
0.338632	0.509378	0
0.41524	0.581788	0.0116464
0.43356	0.726749	0
0.373571	0.911912	0
0.329208	1.00705	0.00846775
0.304325	0.235754	0
0.162511	0.202753	0.00266191
0.380885	0.208638	0.2076
-0.132907	-0.795714	0.145219
0.18067	0.0127369	0.0316989
0.107754	-0.122235	0.180969
-0.165513	-0.182964	0.184323
-0.613906	-0.146986	0.139416
-0.945631	-0.910626	0.0573887
-1.14797	-1.43333	0.0260824
-0.384347	-0.687677	0.0635476
-0.323438	-0.161766	1.44202
-0.425354	0.212731	1.92805
-0.00524082	0.23772	1.97985
0.153981	0.222877	0.0156296
0.0782524	-0.0076535	2.10482
-0.470932	-1.01287	0.997522
-0.241006	-0.780086	0.295629
0.12677	-0.456472	0.355578
-0.425112	-1.08825	2.51074
-0.214366	-0.798814	2.18511
-0.350794	-0.132143	1.22627
-0.00170251	0.142767	0.23551
-0.0534925	0.319532	2.37597
0.175679	0.767829	0.0930479
0.0585429	0.711141	2.33682
-0.0244856	0.142927	1.39006
0.243335	0.531816	2.76254
-0.262117	0.411947	2.72802
-0.738465	-0.0255267	2.46853
-0.405177	0.110671	2.22759
-0.761984	-0.566653	0.21191
-0.959506	-0.637511	2.24777
-1.10791	-0.768879	1.46055
-0.589093	-0.349116	2.4359
-0.72064	-0.673001	2.29247
-1.05889	-0.701832	2.16734
-1.3711	-0.614035	0.765095
-1.62122	-0.427706	1.05933
-0.616637	0.538562	0.281612
0.187855	1.62899	0.229798
-0.320287	1.10231	0.780564
0.370469	1.83969	2.12852
0.290318	1.40754	0.911203
-0.0640466	0.671133	2.3916
-0.0298317	0.529226	2.5079
-0.489474	-0.298199	0.932467
-0.221666	-0.233507	0.268074
0.220301	-0.0480605	0.181067
0.223504	0.173468	0.147586
0.356271	0.57399	0.330137
0.103758	0.397882	2.12646
-0.36805	0.426252	2.34913
-0.574722	0.133433	1.15467
-0.313308	-0.0902942	2.17676
-0.121229	-0.168212	1.04406
-0.721348	-1.44631	1.90331
-0.205655	-0.763199	2.51184
0.455522	-0.333879	2.15679
0.101283	-0.334448	2.74324
-0.351215	-0.490433	2.62478
-0.647957	-0.563825	2.49841
-1.41472	-1.02932	2.67072
-0.708213	0.028345	2.79787
-0.181799	0.855458	2.32091
0.299036	1.29338	2.31913
-0.403419	0.26886	1.2697
-0.00992569	0.715188	0.950871
0.3299	0.562577	0.0297909
0.484766	0.601703	1.17302
1.13359	0.849433	0.202467
1.26782	1.04361	0.964688
1.05948	0.479326	0.00833869
1.43749	1.17392	0.0233452
1.82272	1.95417	0.132033
2.13965	2.45827	0.0928974
1.843	2.07735	0.0527682
1.7855	2.33993	0.122817
1.66177	2.45348	2.26667
0.938198	1.42716	2.49915
0.0962375	0.0430304	0.0987425
0.696488	0.210637	0.243128
-0.169842	-0.696475	1.01777
-0.0690648	-0.609317	0.0434542
0.756364	0.756364	0.118672
0.309444	0.502463	0.0618495
-0.359785	-0.135911	0.103924
0.305802	0.631675	0.122904
0.360303	0.825625	0.147961
0.342006	0.828054	0.897711
-0.326818	-0.00501143	0.0578989
-0.247197	0.0709423	0.0850569
0.0282769	0.498622	1.07879
0.360313	0.93879	0.036486
0.464195	0.738863	0.0400642
0.482089	0.512995	0.0871964
0.636076	0.813476	0.0183609
1.15824	1.46067	0
0.946143	1.60912	0
-0.211111	0.124923	0
0.429199	0.844387	0.00417543
0.480366	0.634595	0.0106652
-0.096061	-0.401924	0
0.54295	0.310608	0
0.186709	-0.37389	0.100193
0.372064	-0.0289355	0.244563
0.4683	0.246257	0.850874
0.15692	0.0973164	0.102473
-0.473028	-0.778994	0.00447206
-0.564216	-0.970202	0
0.0266065	0.251276	0.519435
0.11554	0.885786	2.13859
-0.00723428	0.415578	2.27936
-0.139913	-0.00196122	0.935622
0.129296	-0.00273265	2.37773
-0.365542	-0.876997	0.321006
0.0852824	-0.529706	0.909974
0.0111524	-0.484399	0.870465
0.254441	-0.385537	2.24227
-0.55511	-0.936013	1.33372
-0.165619	0.0591671	2.05834
-0.545927	-0.517288	1.27653
-0.000914752	0.252234	2.63061
0.465856	0.885609	0.0314761
0.0763188	0.118743	0.225868
-0.280582	-0.0310972	0.227813
0.114475	0.648351	2.42457
0.100319	0.780251	2.53853
0.184378	0.868685	2.57041
-0.332514	0.274542	2.96438
-0.441954	-0.0907088	2.45716
-0.633462	-0.22368	2.59093
-0.743486	-0.359217	0.940051
-0.702048	-0.528091	2.23878
-1.05739	-1.06828	2.29589
-0.522679	-0.302855	1.81447
-0.82865	-0.161155	0.945813
-0.438561	0.773905	2.15681
-0.717753	0.243044	0.98585
-0.0394144	1.67233	0.13843
-0.0968365	1.49328	0.1753
0.244577	1.82419	1.98692
0.271854	1.59	0.160005
0.145448	1.07131	1.22735
-0.0780567	0.513651	2.21542
-0.0373759	-0.0387978	2.31022
-0.328931	-0.32669	1.21959
-0.187061	-0.216506	0.780384
0.0394703	0.403893	0.947041
0.144067	0.340784	1.90149
0.317278	0.499855	0.18451
0.055955	0.611312	0.908188
-0.0749925	0.693148	1.31331
-0.291146	0.156141	2.49788
-0.15509	-0.235528	0.285723
-0.157831	-1.06338	1.2734
-0.571017	-0.892152	2.2877
-0.570022	-0.766751	2.26653
-0.431255	-0.666486	2.74284
0.289955	0.0111297	2.5806
0.324815	-0.148237	1.77266
0.415272	-0.0640301	2.69948
-0.244765	0.0167335	2.75684
-0.419085	0.262602	2.49339
0.0509961	1.08862	2.5696
-0.0372601	0.414865	0.366615
-0.130573	0.482037	1.24652
-0.339675	-0.049042	0.178436
0.593797	0.760521	2.07609
-0.0419574	-0.0352293	0.0423517
0.807232	0.903723	0.20135
0.724219	0.703197	0.0164253
0.996658	1.10602	0.0586013
1.48677	1.67577	0.105287
1.41545	1.6098	0
2.08883	2.56552	0
1.13012	1.89371	0.242552
1.12326	1.83001	1.9877
1.22815	1.42669	2.25759
1.19686	0.594413	0.11068
0.76859	0.281821	0.347864
0.210838	-0.333335	1.36643
0.101902	-0.254128	0.842532
0.347596	0.401309	0.260839
-0.0297112	0.0480201	0.176149
-0.454944	-0.932019	0.219249
-0.104279	-0.168303	0.158395
0.120235	0.658134	0.0470388
0.487162	1.13544	0.242365
0.173314	0.532616	0.204508
0.152933	0.0820119	1.0255
0.131271	0.340151	0.338404
0.460931	0.870515	0
0.508767	0.807616	0.0968015
0.145539	0.353108	0.151432
-0.0531611	0.211019	0.105267
0.418757	0.546239	0.0550912
1.04745	1.15321	0.00965243
1.23826	0.849932	0.0207914
0.891726	1.11047	0
0.286836	0.671539	0.0462742
-0.0237267	0.114516	0
0.377123	0.152349	0
0.0101741	-0.635077	0.0030101
0.650147	0.0631357	0.09505
0.847707	0.426956	0.160527
0.719117	0.441224	0.0766707
0.997745	0.685962	0.239711
0.498683	0.147018	0.00174219
0.658562	0.538805	0.134133
0.976481	1.15337	1.20835
-0.00267303	0.0645829	0.80146
-0.0358722	-0.198452	0.218348
0.302352	0.133953	2.62983
0.402807	-0.167171	2.13612
-0.00199696	-0.518491	1.16909
0.218013	-0.380516	0.141151
-0.156832	-0.749692	2.06969
-0.115852	-0.620138	2.06497
0.173031	0.417438	2.19081
-0.346177	-0.0258394	1.252
-0.307656	0.141351	2.85713
-0.10294	0.250133	0.0915003
-0.150228	0.0394212	0.205572
0.0697742	-0.403423	0.198422
0.469448	0.810579	0.213485
0.214522	0.709104	1.24057
0.129456	0.576884	2.03511
-0.1566	0.409182	2.95532
-0.362713	0.116112	2.79451
-0.723622	-0.288527	2.97266
-0.486686	-0.0325767	2.27803
-1.04035	-0.816862	2.33001
-1.34918	-1.49966	2.10155
-0.841472	-0.507284	1.69236
-0.526985	0.0324767	0.377628
-0.641004	0.333452	2.05993
-1.25706	-0.215428	1.05586
-0.805563	0.630638	0.897198
-0.039881	1.49644	0.401321
0.026937	1.61679	1.17427
0.224565	2.00687	0.79861
-0.04122	1.05299	1.12551
-0.0721522	0.686096	2.02806
0.00537358	-0.0778462	1.08606
-0.0416436	-0.288285	0.328785
-0.123596	-0.382623	2.23636
0.20163	0.509879	2.00612
-0.165651	0.0789665	1.07635
0.0538328	0.31147	1.01496
0.367101	0.528388	2.1038
0.459319	1.01298	0.0681263
0.314569	0.95457	1.09037
0.0850433	0.459166	0.263888
-0.174458	-0.915012	0.845791
0.375218	-0.146208	2.28469
-0.0588034	-0.424433	1.97328
-0.385418	-0.421166	2.58773
-0.835432	-0.402053	2.57585
-0.400065	-0.524016	2.24361
0.383064	0.112623	2.63974
0.452019	0.375255	2.83674
1.07883	1.46702	2.51484
0.348891	0.990505	2.21572
-0.228213	0.285708	1.1724
0.135023	0.502735	1.14931
0.281004	0.364124	0.106026
0.36443	0.760987	1.93992
-0.0597343	-0.0267758	0.0936655
-0.0401663	-0.1508	0.145683
0.238531	0.389857	0
0.828516	1.06823	0.0261556
1.23414	1.54286	0.131207
1.31123	1.63303	0.00181424
1.71815	2.49039	0
1.85692	2.66209	0.0493794
1.39385	2.12615	0.830874
1.14988	1.59432	1.98643
0.366777	0.430946	0.0688865
0.500339	0.388278	0.27378
0.615763	0.269324	1.06151
0.410869	-0.257806	0.317096
0.747719	0.68486	1.22649
0.786446	0.928308	1.93985
-0.106558	-0.237688	1.04458
-0.851629	-0.946389	0.223999
-0.404375	-0.0553886	0.0611311
-0.614814	-0.0153225	0.0986181
-0.23198	0.281351	0.0271576
0.246444	0.0765098	1.03909
0.945807	1.12375	1.3385
0.669692	1.26319	0.12432
0.649321	1.27105	0.0291697
-0.461538	-0.49138	0.0735487
0.401241	0.733246	0.0933006
-0.00943442	0.321341	0.101192
0.0873737	0.538187	0.0527815
0.766986	0.410182	0.214389
0.653175	0.708375	0.0285586
1.00941	1.33391	0.0287281
0.953505	1.1996	0
0.673007	0.745957	0
0.686308	0.242838	0.0291748
0.958343	0.4078	0
1.20307	0.87571	0.0010016
1.36685	1.0508	0.0124687
1.16597	0.727645	0.055629
0.855448	0.364626	0.000792991
0.885882	0.861811	0.248179
1.35435	1.50062	1.31816
0.87807	0.889428	0.826539
0.329735	0.255156	0.10052
0.522185	0.158026	1.97765
0.404722	-0.255461	1.26806
0.343601	-0.370454	2.36376
0.0562567	-0.373469	2.21076
0.404135	-0.265217	2.33556
0.442234	0.134716	0.206814
0.597073	0.636141	2.06319
0.458956	0.422182	1.84868
0.319472	0.707064	2.8273
0.315278	0.758142	0.0623136
-0.476664	-0.0996036	1.38015
-0.515863	-0.71764	0.996894
-0.287725	-0.931992	0.144142
0.865548	1.19796	0.17769
0.855634	1.18804	0.108425
1.17612	1.40444	2.51243
0.29509	0.465571	2.54175
-0.0665328	0.00534314	2.97801
-0.292746	-0.233579	2.62758
-0.699615	-0.665941	2.92271
-1.18304	-1.08531	2.55411
-0.910677	-0.65898	1.56627
-1.04606	-0.408769	0.230541
-0.664811	0.189135	2.10145
-0.817774	-0.163129	1.9889
-0.901857	0.462904	1.04012
-0.817831	0.778591	1.14352
-0.77419	0.92093	1.19807
0.136688	1.85514	1.79075
-0.210375	0.952411	1.58929
-0.327304	0.490696	2.1485
-1.16315	-1.03462	1.14544
-1.00758	-0.962492	1.0848
-0.821128	-0.847235	1.15026
-0.277432	0.0442286	2.41506
-0.307387	0.012155	2.45262
-0.435997	-0.250503	1.25056
-0.307028	-0.0751085	2.1659
0.370867	0.947202	0.224717
0.592728	1.30724	0.362572
0.643621	1.01947	0.0314976
-0.639941	-0.983313	0.29213
-0.416113	-0.63406	1.27449
-0.260622	-0.543498	1.32924
-0.521055	-0.606382	2.16029
-0.129631	0.278206	2.45421
-0.672406	-0.406253	2.51253
-0.701277	-0.577433	2.2869
-0.49361	-0.141647	2.67784
-0.29378	0.323004	2.21168
0.647809	1.137	2.29433
1.71343	1.99001	1.01294
0.632165	0.779232	0.304101
0.170559	0.425103	0.257894
0.0695229	0.28523	1.68835
0.199393	0.296043	0.020551
0.180242	0.165982	0.0907512
-0.512726	-0.316094	0.0065404
0.447127	0.597041	0.0657707
1.0189	1.14346	0.0137401
0.783733	1.22797	0.00480214
1.13739	1.79523	0
1.89433	3.04898	0.142905
1.30127	2.2469	0.0821797
0.762763	1.39328	0.128282
0.436669	0.909685	0.0438195
0.443663	0.838909	0.231208
-0.00895839	0.0607281	0.299414
-0.00686689	-0.234671	0.125184
0.367932	0.534774	0.977592
0.223464	0.340829	2.16147
0.584967	0.402826	2.00162
0.500094	-0.0741489	1.80045
-0.0285981	0.27148	0.178213
-0.405004	0.126464	0.174698
-0.0765833	0.472248	0.0179775
-0.580976	-0.313766	0.0616636
0.135367	0.56879	0.875979
0.6525	1.26637	0.174714
0.701925	1.30315	0.33855
0.18376	0.369665	0.311707
0.402381	0.591092	0.0673976
0.212113	0.45389	0.14842
0.321258	0.727099	0.0487794
-0.458377	-0.264124	0.80425
0.26781	0.5981	0.218113
0.896746	1.4125	0.11988
1.05836	1.2747	0.0127131
1.23347	1.27184	0
1.1207	0.820565	0.0293022
1.12602	0.786296	0.162268
1.48704	1.40736	0.0490613
1.48668	1.42903	0
1.61408	1.40142	0
1.26818	0.958433	0
1.54945	1.42103	0.0270846
0.82623	0.633559	0.138771
0.156442	0.104104	0.868213
0.722332	0.615366	0.205182
1.1441	0.744786	1.51832
1.00462	0.361476	0.964903
0.647406	-0.255594	1.91698
0.685445	-0.0352884	1.81989
0.163201	-0.493687	2.64376
0.446209	0.281706	2.51993
0.191732	0.405112	2.39262
-0.186544	-0.0159649	0.106596
0.161663	0.598546	2.76922
0.0381566	0.50825	0.188083
0.343776	0.72406	2.02684
0.0966713	-0.0545855	0.192678
-0.381075	-0.944573	0.206111
-0.328855	-1.30342	0.0786067
0.807479	1.1827	0.423048
0.699151	0.997106	2.02344
0.57451	0.512874	0.396047
0.809685	0.465778	2.77786
0.103038	-0.383608	2.53414
0.392875	-0.0671877	2.88274
0.0683088	-0.296643	2.85095
-0.322019	-0.187717	2.71861
-0.263865	0.380484	2.20562
-0.450371	0.502454	2.33785
-0.991078	-0.207002	0.343414
-0.763966	0.393824	0.947328
-0.837706	0.701163	0.935189
-0.916543	0.714482	0.808695
-0.474919	1.47511	2.22398
-0.842958	0.549707	2.49289
-0.772829	0.0849505	2.36846
-0.448743	-0.413537	0.918199
-0.844948	-0.860489	2.21441
-0.955867	-1.1419	1.38387
-0.568075	-0.218183	2.32627
-0.682265	-0.0834637	1.53173
-0.789889	-0.29309	2.05853
-0.438463	-0.042182	2.78907
-0.305066	0.36061	0.791735
0.167349	0.947257	0.872059
-0.122083	0.588753	0.303873
-0.231347	-0.60696	1.274
-0.207288	-0.6308	0.300518
-0.310493	-0.62114	0.149875
-0.132084	-0.249599	1.9303
-0.32409	0.0738354	2.5739
-0.444939	-0.322111	2.1419
-0.298654	0.0180025	1.72704
-1.03475	-0.38503	2.76497
-0.888813	0.00147279	1.71407
-0.866127	-0.00627049	1.67229
0.11132	1.11709	0.993191
0.599114	1.05572	0.952802
0.465328	0.420053	0.289155
0.326567	0.449857	1.30582
0.384389	0.682148	0.226617
0.357373	0.457714	0.312237
0.852426	1.14312	0.00948605
0.641495	0.99081	0.118783
-0.248561	0.0364868	0.0863483
0.416913	0.835181	0.0410573
0.949702	1.68561	0
0.857675	2.14982	0.0557033
1.91201	2.84837	0.0924561
1.69074	2.25922	0.302175
1.43232	1.88065	0.00215363
0.363438	0.776906	0.0105533
-0.0183354	0.17924	0.0868452
-0.299786	-0.42268	0.101987
-0.0272232	0.126497	0.121148
-0.0273094	0.126051	1.13551
0.276591	0.445935	1.29754
-0.281216	-0.523741	1.29149
0.00401864	0.285712	0.116228
0.0282628	0.461555	1.17712
-0.46782	0.430995	0.19254
-0.255271	0.367049	0.107492
-0.37336	-0.0527961	0.221596
0.0539322	0.677972	0.0485295
0.0942991	0.400246	0.10527
0.244335	0.0903266	0.9096
0.214079	0.175773	0.735908
-0.0433402	0.233837	0.924839
-0.0525649	0.326125	0.058181
0.108615	0.310693	0.170774
-0.718177	-0.193547	0.884448
-0.308083	0.523534	0.215215
-0.288957	0.23125	0.0250815
0.416865	0.675808	0.0114037
0.638119	0.28797	0.090733
0.661753	0.398443	0.0378827
1.03775	1.10346	0.0982215
1.11345	1.33664	0.0245488
1.25392	1.61323	0
1.43233	1.50723	0
1.96323	2.28004	0
1.43838	1.34482	0.0404302
0.941089	0.865879	0.081047
0.151965	0.0880965	0.0246511
0.569433	0.0800054	1.2659
0.67211	0.0687182	0.241964
1.52583	0.316598	0.24487
1.02682	-0.0577063	1.26209
0.454473	-0.366444	1.3608
0.137228	-0.0601623	2.16015
-0.123905	-0.157923	2.63477
0.055993	0.367541	1.19444
0.0824666	0.56888	2.88586
-0.0884139	0.515034	0.0464699
-0.0594676	0.775302	1.2644
-0.270915	-0.0683667	1.32984
-0.692452	-1.11967	0.165798
-0.534114	-1.5319	0.0121855
-0.425915	-1.31033	2.05054
0.577764	0.999536	2.18055
0.355442	0.629874	0.953807
0.112925	0.0431019	2.21791
0.325827	0.139819	0.299195
0.936722	0.289806	2.43318
0.845937	0.119625	2.49128
0.655815	0.347289	2.8223
0.579366	0.782706	2.67689
0.482879	1.20913	2.63892
-0.358081	0.0402255	1.74097
0.0251339	0.897016	1.25489
-0.317744	0.749171	0.305445
-0.281311	1.12817	0.865658
-0.762192	0.788619	1.15859
-0.632626	0.521368	2.46536
-0.710442	0.0909257	2.28325
-1.0134	-0.516146	1.18763
-0.33985	-0.197772	2.17589
-0.728343	-0.861745	0.784618
-0.909	-0.642998	2.27555
-0.298166	0.107571	1.7227
-0.320128	0.180547	1.94526
-0.494979	0.0221911	2.234
-0.41384	0.258803	1.44689
0.01955	0.773488	2.68857
-0.000678647	0.635685	1.31271
-0.08848	-0.0347739	2.23417
-0.40181	-0.373282	1.90748
-0.359234	-0.593653	0.215664
-0.00950255	-0.128755	0.915544
-0.0284598	0.13095	1.84688
-0.347699	-0.365984	2.10198
-0.590791	-0.163487	2.14195
-0.428353	-0.131194	2.35263
-0.700792	-0.198644	0.971163
-0.431629	0.406614	1.3097
-0.408843	0.208045	0.217414
0.119685	0.971721	1.25477
-0.0977995	0.377488	1.02722
-0.0461625	0.162634	2.11541
-0.326586	0.146775	0.155345
0.0251783	0.06953	1.19762
0.578891	0.914537	0.0582218
0.788377	1.54516	0.200358
0.478892	0.800117	0.0501994
0.64392	1.25117	0.0377014
0.584611	1.47908	0.016992
0.963358	2.20936	0.050441
0.736944	2.00959	0.0342546
1.20142	2.16107	0.113773
1.32331	1.96592	0
1.02431	1.33774	0.0811735
0.834925	1.06604	0.0206302
0.8173	0.736812	0.0285474
0.325376	0.478665	0.0230036
0.568187	1.05961	0.223411
0.424507	0.86951	2.28449
0.202016	0.0783316	0.934843
0.319455	0.6691	0.144002
0.0550476	0.853621	0.930081
0.378135	1.22228	0.160909
0.321775	0.860383	0.0845558
-0.510173	0.0795608	0.276564
-0.458486	0.545443	0.112349
